lap,name,number,pit,rawtime,strtime
10,Fernando ALONSO,14,False,1588.055,26:28.055
11,Fernando ALONSO,14,False,105.209,1:45.209
12,Fernando ALONSO,14,True,120.63,2:00.630
1,Charles LECLERC,16,True,0.0,00:00:00
2,Charles LECLERC,16,False,956.969,15:56.969
3,Charles LECLERC,16,False,107.096,1:47.096
4,Charles LECLERC,16,False,125.988,2:05.988
5,Charles LECLERC,16,False,105.907,1:45.907
6,Charles LECLERC,16,False,125.133,2:05.133
7,Charles LECLERC,16,False,105.647,1:45.647
8,Charles LECLERC,16,False,134.413,2:14.413
9,Charles LECLERC,16,False,105.218,1:45.218
10,Charles LECLERC,16,True,123.433,2:03.433
11,Charles LECLERC,16,True,151.586,2:31.586
12,Charles LECLERC,16,False,1362.82,22:42.820
13,Charles LECLERC,16,False,105.554,1:45.554
14,Charles LECLERC,16,True,118.968,1:58.968
1,Lance STROLL,18,False,749.0,00:12:29
2,Lance STROLL,18,False,104.123,1:44.123
3,Lance STROLL,18,False,116.929,1:56.929
4,Lance STROLL,18,True,285.417,4:45.417
5,Lance STROLL,18,False,1578.021,26:18.021
6,Lance STROLL,18,False,606.184,10:06.184
7,Lance STROLL,18,True,128.914,2:08.914
1,Kevin MAGNUSSEN,20,True,4.0,00:00:04
2,Kevin MAGNUSSEN,20,False,1066.939,17:46.939
3,Kevin MAGNUSSEN,20,False,111.064,1:51.064
4,Kevin MAGNUSSEN,20,False,112.301,1:52.301
5,Kevin MAGNUSSEN,20,False,104.655,1:44.655
6,Kevin MAGNUSSEN,20,False,112.57,1:52.570
7,Kevin MAGNUSSEN,20,False,104.439,1:44.439
8,Kevin MAGNUSSEN,20,True,123.77,2:03.770
9,Kevin MAGNUSSEN,20,False,1053.472,17:33.472
10,Kevin MAGNUSSEN,20,False,103.958,1:43.958
1,Nico HULKENBERG,27,True,263.0,00:04:23
2,Nico HULKENBERG,27,False,1049.196,17:29.196
3,Nico HULKENBERG,27,False,106.392,1:46.392
4,Nico HULKENBERG,27,False,123.208,2:03.208
5,Nico HULKENBERG,27,False,106.2,1:46.200
6,Nico HULKENBERG,27,False,109.52,1:49.520
7,Nico HULKENBERG,27,False,118.008,1:58.008
8,Nico HULKENBERG,27,False,105.71,1:45.710
9,Nico HULKENBERG,27,False,117.784,1:57.784
10,Nico HULKENBERG,27,False,105.456,1:45.456
11,Nico HULKENBERG,27,True,135.89,2:15.890
1,Brendon HARTLEY,28,False,458.0,00:07:38
2,Brendon HARTLEY,28,False,106.35,1:46.350
3,Brendon HARTLEY,28,False,118.763,1:58.763
4,Brendon HARTLEY,28,True,144.072,2:24.072
5,Brendon HARTLEY,28,True,709.166,11:49.166
6,Brendon HARTLEY,28,False,1056.682,17:36.682
7,Brendon HARTLEY,28,False,106.186,1:46.186
8,Brendon HARTLEY,28,False,126.484,2:06.484
9,Brendon HARTLEY,28,False,599.527,9:59.527
10,Brendon HARTLEY,28,True,154.492,2:34.492
1,Esteban OCON,31,False,1257.0,00:20:57
2,Esteban OCON,31,False,105.613,1:45.613
3,Esteban OCON,31,False,135.894,2:15.894
4,Esteban OCON,31,False,104.887,1:44.887
5,Esteban OCON,31,False,129.41,2:09.410
6,Esteban OCON,31,False,104.22,1:44.220
7,Esteban OCON,31,True,121.962,2:01.962
8,Esteban OCON,31,False,916.25,15:16.250
9,Esteban OCON,31,False,526.106,8:46.106
10,Esteban OCON,31,True,113.183,1:53.183
1,Max VERSTAPPEN,33,False,309.0,00:05:09
2,Max VERSTAPPEN,33,False,105.979,1:45.979
3,Max VERSTAPPEN,33,False,119.768,1:59.768
4,Max VERSTAPPEN,33,False,104.563,1:44.563
5,Max VERSTAPPEN,33,False,120.817,2:00.817
6,Max VERSTAPPEN,33,False,103.959,1:43.959
7,Max VERSTAPPEN,33,True,117.559,1:57.559
8,Max VERSTAPPEN,33,False,1018.741,16:58.741
9,Max VERSTAPPEN,33,False,108.164,1:48.164
10,Max VERSTAPPEN,33,False,108.147,1:48.147
11,Max VERSTAPPEN,33,False,107.775,1:47.775
12,Max VERSTAPPEN,33,False,107.583,1:47.583
13,Max VERSTAPPEN,33,False,107.831,1:47.831
14,Max VERSTAPPEN,33,True,114.03,1:54.030
15,Max VERSTAPPEN,33,False,741.073,12:21.073
16,Max VERSTAPPEN,33,False,103.519,1:43.519
17,Max VERSTAPPEN,33,True,118.714,1:58.714
1,Sergey SIROTKIN,35,False,1228.0,00:20:28
2,Sergey SIROTKIN,35,False,106.295,1:46.295
3,Sergey SIROTKIN,35,False,123.521,2:03.521
4,Sergey SIROTKIN,35,False,104.534,1:44.534
5,Sergey SIROTKIN,35,False,124.14,2:04.140
6,Sergey SIROTKIN,35,False,105.335,1:45.335
7,Sergey SIROTKIN,35,True,130.985,2:10.985
8,Sergey SIROTKIN,35,False,945.852,15:45.852
1,Lewis HAMILTON,44,False,552.0,00:09:12
2,Lewis HAMILTON,44,False,104.109,1:44.109
3,Lewis HAMILTON,44,False,119.342,1:59.342
4,Lewis HAMILTON,44,False,104.131,1:44.131
5,Lewis HAMILTON,44,False,140.019,2:20.019
6,Lewis HAMILTON,44,False,109.391,1:49.391
7,Lewis HAMILTON,44,True,114.566,1:54.566
8,Lewis HAMILTON,44,False,988.644,16:28.644
9,Lewis HAMILTON,44,False,103.874,1:43.874
10,Lewis HAMILTON,44,False,134.036,2:14.036
11,Lewis HAMILTON,44,False,103.553,1:43.553
12,Lewis HAMILTON,44,False,131.877,2:11.877
13,Lewis HAMILTON,44,False,103.452,1:43.452
14,Lewis HAMILTON,44,True,626.723,10:26.723
15,Lewis HAMILTON,44,True,167.367,2:47.367
1,Carlos SAINZ,55,True,430.0,00:07:10
2,Carlos SAINZ,55,False,788.683,13:08.683
3,Carlos SAINZ,55,False,106.488,1:46.488
4,Carlos SAINZ,55,False,106.69,1:46.690
5,Carlos SAINZ,55,False,128.906,2:08.906
6,Carlos SAINZ,55,False,105.861,1:45.861
7,Carlos SAINZ,55,False,130.615,2:10.615
8,Carlos SAINZ,55,False,115.118,1:55.118
9,Carlos SAINZ,55,False,105.432,1:45.432
10,Carlos SAINZ,55,False,125.868,2:05.868
11,Carlos SAINZ,55,False,106.718,1:46.718
12,Carlos SAINZ,55,True,131.428,2:11.428
13,Carlos SAINZ,55,False,1036.724,17:16.724
14,Carlos SAINZ,55,False,109.231,1:49.231
15,Carlos SAINZ,55,True,121.464,2:01.464
1,Valtteri BOTTAS,77,False,369.0,00:06:09
2,Valtteri BOTTAS,77,False,110.129,1:50.129
3,Valtteri BOTTAS,77,False,118.17,1:58.170
4,Valtteri BOTTAS,77,False,104.925,1:44.925
5,Valtteri BOTTAS,77,False,119.715,1:59.715
6,Valtteri BOTTAS,77,False,104.98,1:44.980
7,Valtteri BOTTAS,77,False,115.92,1:55.920
8,Valtteri BOTTAS,77,False,112.421,1:52.421
9,Valtteri BOTTAS,77,False,104.309,1:44.309
10,Valtteri BOTTAS,77,True,120.022,2:00.022
11,Valtteri BOTTAS,77,True,177.132,2:57.132
12,Valtteri BOTTAS,77,False,666.998,11:06.998
13,Valtteri BOTTAS,77,False,103.569,1:43.569
14,Valtteri BOTTAS,77,False,117.323,1:57.323
15,Valtteri BOTTAS,77,False,104.393,1:44.393
16,Valtteri BOTTAS,77,False,119.702,1:59.702
17,Valtteri BOTTAS,77,False,103.981,1:43.981
18,Valtteri BOTTAS,77,True,120.056,2:00.056
19,Valtteri BOTTAS,77,True,526.597,8:46.597
20,Valtteri BOTTAS,77,True,152.117,2:32.117
