lap,name,number,pit,rawtime,strtime
4,Sergio PEREZ,11,False,80.924,1:20.924
5,Sergio PEREZ,11,False,102.524,1:42.524
6,Sergio PEREZ,11,False,102.612,1:42.612
7,Sergio PEREZ,11,False,80.169,1:20.169
8,Sergio PEREZ,11,False,109.933,1:49.933
9,Sergio PEREZ,11,False,80.357,1:20.357
10,Sergio PEREZ,11,True,91.715,1:31.715
11,Sergio PEREZ,11,True,121.939,2:01.939
12,Sergio PEREZ,11,False,818.312,13:38.312
13,Sergio PEREZ,11,False,79.376,1:19.376
14,Sergio PEREZ,11,False,104.076,1:44.076
15,Sergio PEREZ,11,False,106.678,1:46.678
16,Sergio PEREZ,11,False,79.559,1:19.559
17,Sergio PEREZ,11,True,102.458,1:42.458
1,Fernando ALONSO,14,True,18.0,00:00:18
2,Fernando ALONSO,14,False,850.497,14:10.497
3,Fernando ALONSO,14,False,79.104,1:19.104
4,Fernando ALONSO,14,False,95.084,1:35.084
5,Fernando ALONSO,14,False,79.439,1:19.439
6,Fernando ALONSO,14,False,96.736,1:36.736
7,Fernando ALONSO,14,False,79.953,1:19.953
8,Fernando ALONSO,14,True,101.39,1:41.390
9,Fernando ALONSO,14,True,131.705,2:11.705
10,Fernando ALONSO,14,False,874.786,14:34.786
11,Fernando ALONSO,14,False,78.918,1:18.918
12,Fernando ALONSO,14,False,97.926,1:37.926
13,Fernando ALONSO,14,False,78.847,1:18.847
14,Fernando ALONSO,14,True,97.874,1:37.874
1,Charles LECLERC,16,True,4.0,00:00:04
2,Charles LECLERC,16,False,1254.223,20:54.223
3,Charles LECLERC,16,False,80.425,1:20.425
4,Charles LECLERC,16,False,98.683,1:38.683
5,Charles LECLERC,16,False,86.676,1:26.676
6,Charles LECLERC,16,False,79.777,1:19.777
7,Charles LECLERC,16,False,108.508,1:48.508
8,Charles LECLERC,16,False,80.009,1:20.009
9,Charles LECLERC,16,False,100.563,1:40.563
10,Charles LECLERC,16,False,80.026,1:20.026
11,Charles LECLERC,16,False,104.899,1:44.899
12,Charles LECLERC,16,False,91.464,1:31.464
13,Charles LECLERC,16,False,79.587,1:19.587
14,Charles LECLERC,16,True,99.347,1:39.347
15,Charles LECLERC,16,False,708.453,11:48.453
16,Charles LECLERC,16,False,79.292,1:19.292
17,Charles LECLERC,16,False,101.074,1:41.074
18,Charles LECLERC,16,False,94.715,1:34.715
1,Lance STROLL,18,True,97.0,00:01:37
2,Lance STROLL,18,False,1263.269,21:03.269
3,Lance STROLL,18,False,81.752,1:21.752
4,Lance STROLL,18,False,105.757,1:45.757
5,Lance STROLL,18,False,80.913,1:20.913
6,Lance STROLL,18,False,98.75,1:38.750
7,Lance STROLL,18,False,80.763,1:20.763
8,Lance STROLL,18,True,98.867,1:38.867
9,Lance STROLL,18,False,130.504,2:10.504
10,Lance STROLL,18,True,143.0,2:23.000
11,Lance STROLL,18,False,857.064,14:17.064
12,Lance STROLL,18,False,80.342,1:20.342
13,Lance STROLL,18,False,104.846,1:44.846
14,Lance STROLL,18,False,79.9,1:19.900
1,Kevin MAGNUSSEN,20,True,34.0,00:00:34
2,Kevin MAGNUSSEN,20,False,1152.111,19:12.111
3,Kevin MAGNUSSEN,20,False,87.63,1:27.630
4,Kevin MAGNUSSEN,20,False,79.372,1:19.372
5,Kevin MAGNUSSEN,20,False,99.202,1:39.202
6,Kevin MAGNUSSEN,20,False,78.956,1:18.956
7,Kevin MAGNUSSEN,20,False,100.223,1:40.223
8,Kevin MAGNUSSEN,20,False,78.94,1:18.940
9,Kevin MAGNUSSEN,20,True,103.461,1:43.461
10,Kevin MAGNUSSEN,20,False,1061.454,17:41.454
11,Kevin MAGNUSSEN,20,False,93.065,1:33.065
12,Kevin MAGNUSSEN,20,False,78.357,1:18.357
13,Kevin MAGNUSSEN,20,False,105.051,1:45.051
14,Kevin MAGNUSSEN,20,False,78.526,1:18.526
15,Kevin MAGNUSSEN,20,True,97.558,1:37.558
1,Nico HULKENBERG,27,True,69.0,00:01:09
2,Nico HULKENBERG,27,True,128.503,2:08.503
3,Nico HULKENBERG,27,False,1297.226,21:37.226
4,Nico HULKENBERG,27,False,79.335,1:19.335
5,Nico HULKENBERG,27,False,103.689,1:43.689
6,Nico HULKENBERG,27,False,78.95,1:18.950
7,Nico HULKENBERG,27,False,103.252,1:43.252
8,Nico HULKENBERG,27,False,81.674,1:21.674
9,Nico HULKENBERG,27,True,91.142,1:31.142
10,Nico HULKENBERG,27,True,121.388,2:01.388
11,Nico HULKENBERG,27,False,774.94,12:54.940
12,Nico HULKENBERG,27,False,91.926,1:31.926
13,Nico HULKENBERG,27,False,83.33,1:23.330
14,Nico HULKENBERG,27,False,104.903,1:44.903
15,Nico HULKENBERG,27,False,78.905,1:18.905
1,Brendon HARTLEY,28,False,215.0,00:03:35
2,Brendon HARTLEY,28,False,80.486,1:20.486
3,Brendon HARTLEY,28,False,98.254,1:38.254
4,Brendon HARTLEY,28,False,80.073,1:20.073
5,Brendon HARTLEY,28,False,98.031,1:38.031
6,Brendon HARTLEY,28,False,80.212,1:20.212
7,Brendon HARTLEY,28,False,98.0,1:38.000
8,Brendon HARTLEY,28,True,85.152,1:25.152
9,Brendon HARTLEY,28,False,671.928,11:11.928
10,Brendon HARTLEY,28,False,80.337,1:20.337
11,Brendon HARTLEY,28,False,97.038,1:37.038
12,Brendon HARTLEY,28,False,80.034,1:20.034
13,Brendon HARTLEY,28,True,102.389,1:42.389
14,Brendon HARTLEY,28,False,727.555,12:07.555
15,Brendon HARTLEY,28,False,79.428,1:19.428
16,Brendon HARTLEY,28,False,96.294,1:36.294
17,Brendon HARTLEY,28,False,91.771,1:31.771
18,Brendon HARTLEY,28,False,79.661,1:19.661
19,Brendon HARTLEY,28,False,103.414,1:43.414
20,Brendon HARTLEY,28,False,79.8,1:19.800
21,Brendon HARTLEY,28,False,103.099,1:43.099
22,Brendon HARTLEY,28,False,94.245,1:34.245
1,Esteban OCON,31,False,991.0,00:16:31
2,Esteban OCON,31,False,80.868,1:20.868
3,Esteban OCON,31,False,109.203,1:49.203
4,Esteban OCON,31,False,80.382,1:20.382
5,Esteban OCON,31,False,115.709,1:55.709
6,Esteban OCON,31,False,80.681,1:20.681
7,Esteban OCON,31,False,112.143,1:52.143
8,Esteban OCON,31,False,79.99,1:19.990
9,Esteban OCON,31,False,118.008,1:58.008
10,Esteban OCON,31,False,79.767,1:19.767
11,Esteban OCON,31,True,88.666,1:28.666
12,Esteban OCON,31,True,113.001,1:53.001
13,Esteban OCON,31,False,701.429,11:41.429
14,Esteban OCON,31,False,79.408,1:19.408
15,Esteban OCON,31,False,105.453,1:45.453
16,Esteban OCON,31,False,79.429,1:19.429
17,Esteban OCON,31,False,98.962,1:38.962
18,Esteban OCON,31,False,102.91,1:42.910
19,Esteban OCON,31,False,79.121,1:19.121
1,Max VERSTAPPEN,33,False,1247.0,00:20:47
2,Max VERSTAPPEN,33,False,79.013,1:19.013
3,Max VERSTAPPEN,33,False,104.201,1:44.201
4,Max VERSTAPPEN,33,True,98.11,1:38.110
5,Max VERSTAPPEN,33,True,162.65,2:42.650
1,Sergey SIROTKIN,35,True,272.0,00:04:32
2,Sergey SIROTKIN,35,False,1238.285,20:38.285
3,Sergey SIROTKIN,35,False,81.671,1:21.671
4,Sergey SIROTKIN,35,False,116.417,1:56.417
5,Sergey SIROTKIN,35,False,80.731,1:20.731
6,Sergey SIROTKIN,35,False,118.239,1:58.239
7,Sergey SIROTKIN,35,False,80.181,1:20.181
8,Sergey SIROTKIN,35,True,100.407,1:40.407
9,Sergey SIROTKIN,35,False,1002.0,16:42.000
10,Sergey SIROTKIN,35,False,80.392,1:20.392
11,Sergey SIROTKIN,35,False,111.94,1:51.940
12,Sergey SIROTKIN,35,False,79.909,1:19.909
1,Lewis HAMILTON,44,False,817.0,00:13:37
2,Lewis HAMILTON,44,False,78.112,1:18.112
3,Lewis HAMILTON,44,False,112.454,1:52.454
4,Lewis HAMILTON,44,False,78.24,1:18.240
5,Lewis HAMILTON,44,False,128.979,2:08.979
6,Lewis HAMILTON,44,False,77.844,1:17.844
7,Lewis HAMILTON,44,True,100.204,1:40.204
8,Lewis HAMILTON,44,True,126.302,2:06.302
9,Lewis HAMILTON,44,False,778.547,12:58.547
10,Lewis HAMILTON,44,False,77.281,1:17.281
11,Lewis HAMILTON,44,False,119.24,1:59.240
12,Lewis HAMILTON,44,False,94.654,1:34.654
13,Lewis HAMILTON,44,True,85.346,1:25.346
14,Lewis HAMILTON,44,True,646.923,10:46.923
1,Carlos SAINZ,55,False,828.0,00:13:48
2,Carlos SAINZ,55,False,79.638,1:19.638
3,Carlos SAINZ,55,False,109.946,1:49.946
4,Carlos SAINZ,55,False,79.373,1:19.373
5,Carlos SAINZ,55,False,112.263,1:52.263
6,Carlos SAINZ,55,False,80.9,1:20.900
7,Carlos SAINZ,55,False,81.249,1:21.249
8,Carlos SAINZ,55,False,81.892,1:21.892
9,Carlos SAINZ,55,False,81.062,1:21.062
10,Carlos SAINZ,55,False,80.989,1:20.989
11,Carlos SAINZ,55,True,102.734,1:42.734
12,Carlos SAINZ,55,False,1287.8,21:27.800
13,Carlos SAINZ,55,False,102.332,1:42.332
14,Carlos SAINZ,55,False,96.878,1:36.878
15,Carlos SAINZ,55,False,78.783,1:18.783
1,Valtteri BOTTAS,77,False,721.0,00:12:01
2,Valtteri BOTTAS,77,False,78.496,1:18.496
3,Valtteri BOTTAS,77,False,103.596,1:43.596
4,Valtteri BOTTAS,77,False,78.081,1:18.081
5,Valtteri BOTTAS,77,False,102.158,1:42.158
6,Valtteri BOTTAS,77,False,77.873,1:17.873
7,Valtteri BOTTAS,77,False,108.422,1:48.422
8,Valtteri BOTTAS,77,False,78.137,1:18.137
9,Valtteri BOTTAS,77,True,97.14,1:37.140
10,Valtteri BOTTAS,77,True,128.989,2:08.989
11,Valtteri BOTTAS,77,False,695.452,11:35.452
12,Valtteri BOTTAS,77,False,77.431,1:17.431
13,Valtteri BOTTAS,77,False,102.131,1:42.131
14,Valtteri BOTTAS,77,False,77.657,1:17.657
15,Valtteri BOTTAS,77,False,104.407,1:44.407
16,Valtteri BOTTAS,77,False,77.294,1:17.294
17,Valtteri BOTTAS,77,True,96.444,1:36.444
18,Valtteri BOTTAS,77,True,417.827,6:57.827
19,Valtteri BOTTAS,77,True,122.007,2:02.007
