lap,name,number,pit,rawtime,strtime
5,Sebastian VETTEL,5,False,105.785,1:45.785
6,Sebastian VETTEL,5,False,127.157,2:07.157
7,Sebastian VETTEL,5,False,105.232,1:45.232
8,Sebastian VETTEL,5,True,125.071,2:05.071
9,Sebastian VETTEL,5,False,680.989,11:20.989
10,Sebastian VETTEL,5,False,116.05,1:56.050
11,Sebastian VETTEL,5,False,104.127,1:44.127
12,Sebastian VETTEL,5,False,129.192,2:09.192
13,Sebastian VETTEL,5,False,104.524,1:44.524
14,Sebastian VETTEL,5,False,133.472,2:13.472
15,Sebastian VETTEL,5,True,123.465,2:03.465
16,Sebastian VETTEL,5,True,156.456,2:36.456
17,Sebastian VETTEL,5,True,677.219,11:17.219
18,Sebastian VETTEL,5,False,141.444,2:21.444
19,Sebastian VETTEL,5,False,108.162,1:48.162
20,Sebastian VETTEL,5,False,107.009,1:47.009
21,Sebastian VETTEL,5,False,107.735,1:47.735
22,Sebastian VETTEL,5,False,107.836,1:47.836
23,Sebastian VETTEL,5,False,107.989,1:47.989
24,Sebastian VETTEL,5,False,107.758,1:47.758
25,Sebastian VETTEL,5,True,114.44,1:54.440
26,Sebastian VETTEL,5,False,126.869,2:06.869
27,Sebastian VETTEL,5,False,107.478,1:47.478
28,Sebastian VETTEL,5,False,107.236,1:47.236
29,Sebastian VETTEL,5,False,107.168,1:47.168
30,Sebastian VETTEL,5,False,106.914,1:46.914
31,Sebastian VETTEL,5,False,106.711,1:46.711
32,Sebastian VETTEL,5,False,106.998,1:46.998
33,Sebastian VETTEL,5,False,109.565,1:49.565
34,Sebastian VETTEL,5,False,106.72,1:46.720
35,Sebastian VETTEL,5,False,106.348,1:46.348
36,Sebastian VETTEL,5,False,106.223,1:46.223
37,Sebastian VETTEL,5,False,106.15,1:46.150
38,Sebastian VETTEL,5,True,135.388,2:15.388
1,Kimi RAIKKONEN,7,False,468.0,00:07:48
2,Kimi RAIKKONEN,7,False,125.283,2:05.283
3,Kimi RAIKKONEN,7,False,106.383,1:46.383
4,Kimi RAIKKONEN,7,False,134.078,2:14.078
5,Kimi RAIKKONEN,7,False,114.47,1:54.470
6,Kimi RAIKKONEN,7,False,105.475,1:45.475
7,Kimi RAIKKONEN,7,False,117.445,1:57.445
8,Kimi RAIKKONEN,7,False,104.333,1:44.333
9,Kimi RAIKKONEN,7,True,119.601,1:59.601
10,Kimi RAIKKONEN,7,True,155.947,2:35.947
11,Kimi RAIKKONEN,7,False,771.693,12:51.693
12,Kimi RAIKKONEN,7,False,102.864,1:42.864
13,Kimi RAIKKONEN,7,False,116.831,1:56.831
14,Kimi RAIKKONEN,7,False,103.509,1:43.509
15,Kimi RAIKKONEN,7,True,119.468,1:59.468
16,Kimi RAIKKONEN,7,True,159.336,2:39.336
17,Kimi RAIKKONEN,7,True,697.917,11:37.917
18,Kimi RAIKKONEN,7,False,137.402,2:17.402
19,Kimi RAIKKONEN,7,False,107.278,1:47.278
20,Kimi RAIKKONEN,7,False,107.183,1:47.183
21,Kimi RAIKKONEN,7,False,107.255,1:47.255
22,Kimi RAIKKONEN,7,False,117.981,1:57.981
23,Kimi RAIKKONEN,7,False,108.566,1:48.566
24,Kimi RAIKKONEN,7,True,113.534,1:53.534
25,Kimi RAIKKONEN,7,False,133.212,2:13.212
26,Kimi RAIKKONEN,7,False,107.762,1:47.762
27,Kimi RAIKKONEN,7,False,106.426,1:46.426
28,Kimi RAIKKONEN,7,False,109.804,1:49.804
29,Kimi RAIKKONEN,7,False,107.984,1:47.984
30,Kimi RAIKKONEN,7,False,106.879,1:46.879
31,Kimi RAIKKONEN,7,False,106.584,1:46.584
32,Kimi RAIKKONEN,7,False,106.789,1:46.789
33,Kimi RAIKKONEN,7,True,117.885,1:57.885
1,Romain GROSJEAN,8,False,231.0,00:03:51
2,Romain GROSJEAN,8,False,106.407,1:46.407
3,Romain GROSJEAN,8,False,109.314,1:49.314
4,Romain GROSJEAN,8,False,105.326,1:45.326
5,Romain GROSJEAN,8,False,131.869,2:11.869
6,Romain GROSJEAN,8,False,105.053,1:45.053
7,Romain GROSJEAN,8,True,122.168,2:02.168
8,Romain GROSJEAN,8,False,1266.771,21:06.771
9,Romain GROSJEAN,8,False,107.178,1:47.178
10,Romain GROSJEAN,8,False,115.403,1:55.403
11,Romain GROSJEAN,8,False,104.425,1:44.425
12,Romain GROSJEAN,8,False,123.942,2:03.942
13,Romain GROSJEAN,8,False,104.509,1:44.509
14,Romain GROSJEAN,8,True,120.642,2:00.642
15,Romain GROSJEAN,8,False,1167.678,19:27.678
16,Romain GROSJEAN,8,False,107.456,1:47.456
17,Romain GROSJEAN,8,False,107.934,1:47.934
18,Romain GROSJEAN,8,False,113.799,1:53.799
19,Romain GROSJEAN,8,False,116.801,1:56.801
20,Romain GROSJEAN,8,False,109.903,1:49.903
21,Romain GROSJEAN,8,False,109.621,1:49.621
22,Romain GROSJEAN,8,True,114.507,1:54.507
23,Romain GROSJEAN,8,False,127.122,2:07.122
24,Romain GROSJEAN,8,False,107.992,1:47.992
25,Romain GROSJEAN,8,False,107.662,1:47.662
26,Romain GROSJEAN,8,False,106.835,1:46.835
27,Romain GROSJEAN,8,True,123.319,2:03.319
1,Marcus ERICSSON,9,False,100.0,00:01:40
2,Marcus ERICSSON,9,False,108.632,1:48.632
3,Marcus ERICSSON,9,False,116.745,1:56.745
4,Marcus ERICSSON,9,False,106.684,1:46.684
5,Marcus ERICSSON,9,False,123.224,2:03.224
6,Marcus ERICSSON,9,False,106.042,1:46.042
7,Marcus ERICSSON,9,True,142.288,2:22.288
8,Marcus ERICSSON,9,False,733.295,12:13.295
9,Marcus ERICSSON,9,True,178.665,2:58.665
1,Pierre GASLY,10,False,108.0,00:01:48
2,Pierre GASLY,10,False,108.023,1:48.023
3,Pierre GASLY,10,False,121.234,2:01.234
4,Pierre GASLY,10,False,117.819,1:57.819
5,Pierre GASLY,10,False,105.806,1:45.806
6,Pierre GASLY,10,False,119.261,1:59.261
7,Pierre GASLY,10,False,106.006,1:46.006
8,Pierre GASLY,10,True,120.122,2:00.122
9,Pierre GASLY,10,False,697.887,11:37.887
10,Pierre GASLY,10,False,104.926,1:44.926
11,Pierre GASLY,10,False,117.558,1:57.558
12,Pierre GASLY,10,False,104.846,1:44.846
13,Pierre GASLY,10,False,116.278,1:56.278
14,Pierre GASLY,10,False,104.723,1:44.723
15,Pierre GASLY,10,False,119.684,1:59.684
16,Pierre GASLY,10,False,104.712,1:44.712
17,Pierre GASLY,10,True,119.139,1:59.139
18,Pierre GASLY,10,True,535.647,8:55.647
19,Pierre GASLY,10,False,139.155,2:19.155
20,Pierre GASLY,10,False,109.084,1:49.084
21,Pierre GASLY,10,False,109.675,1:49.675
22,Pierre GASLY,10,False,109.63,1:49.630
23,Pierre GASLY,10,False,109.514,1:49.514
24,Pierre GASLY,10,False,109.821,1:49.821
25,Pierre GASLY,10,False,109.636,1:49.636
26,Pierre GASLY,10,False,109.866,1:49.866
27,Pierre GASLY,10,False,110.813,1:50.813
28,Pierre GASLY,10,True,154.069,2:34.069
29,Pierre GASLY,10,False,131.471,2:11.471
30,Pierre GASLY,10,False,111.4,1:51.400
31,Pierre GASLY,10,False,111.784,1:51.784
32,Pierre GASLY,10,False,109.548,1:49.548
33,Pierre GASLY,10,False,108.756,1:48.756
34,Pierre GASLY,10,False,108.258,1:48.258
35,Pierre GASLY,10,False,108.179,1:48.179
36,Pierre GASLY,10,False,107.919,1:47.919
37,Pierre GASLY,10,False,108.392,1:48.392
38,Pierre GASLY,10,False,108.513,1:48.513
39,Pierre GASLY,10,True,148.325,2:28.325
1,Sergio PEREZ,11,False,461.0,00:07:41
2,Sergio PEREZ,11,False,112.903,1:52.903
3,Sergio PEREZ,11,False,138.279,2:18.279
4,Sergio PEREZ,11,False,106.272,1:46.272
5,Sergio PEREZ,11,False,124.778,2:04.778
6,Sergio PEREZ,11,False,104.778,1:44.778
7,Sergio PEREZ,11,True,135.627,2:15.627
8,Sergio PEREZ,11,False,712.897,11:52.897
9,Sergio PEREZ,11,False,104.226,1:44.226
10,Sergio PEREZ,11,False,130.117,2:10.117
11,Sergio PEREZ,11,False,104.142,1:44.142
12,Sergio PEREZ,11,True,132.769,2:12.769
13,Sergio PEREZ,11,False,932.53,15:32.530
14,Sergio PEREZ,11,False,108.115,1:48.115
15,Sergio PEREZ,11,False,107.676,1:47.676
16,Sergio PEREZ,11,False,107.84,1:47.840
17,Sergio PEREZ,11,False,107.599,1:47.599
18,Sergio PEREZ,11,False,107.749,1:47.749
19,Sergio PEREZ,11,False,107.819,1:47.819
20,Sergio PEREZ,11,False,109.675,1:49.675
21,Sergio PEREZ,11,False,111.539,1:51.539
22,Sergio PEREZ,11,True,126.759,2:06.759
23,Sergio PEREZ,11,False,137.209,2:17.209
24,Sergio PEREZ,11,False,110.361,1:50.361
25,Sergio PEREZ,11,False,107.791,1:47.791
26,Sergio PEREZ,11,False,107.02,1:47.020
27,Sergio PEREZ,11,False,120.671,2:00.671
28,Sergio PEREZ,11,False,108.404,1:48.404
29,Sergio PEREZ,11,False,109.829,1:49.829
30,Sergio PEREZ,11,False,106.9,1:46.900
31,Sergio PEREZ,11,True,130.021,2:10.021
1,Fernando ALONSO,14,False,202.0,00:03:22
2,Fernando ALONSO,14,False,106.093,1:46.093
3,Fernando ALONSO,14,False,122.541,2:02.541
4,Fernando ALONSO,14,False,105.503,1:45.503
5,Fernando ALONSO,14,True,124.354,2:04.354
6,Fernando ALONSO,14,False,853.82,14:13.820
7,Fernando ALONSO,14,False,105.638,1:45.638
8,Fernando ALONSO,14,False,119.091,1:59.091
9,Fernando ALONSO,14,False,105.01,1:45.010
10,Fernando ALONSO,14,False,117.863,1:57.863
11,Fernando ALONSO,14,False,104.571,1:44.571
12,Fernando ALONSO,14,True,116.956,1:56.956
13,Fernando ALONSO,14,False,364.053,6:04.053
14,Fernando ALONSO,14,False,103.7,1:43.700
15,Fernando ALONSO,14,False,121.246,2:01.246
16,Fernando ALONSO,14,False,104.275,1:44.275
17,Fernando ALONSO,14,True,125.489,2:05.489
18,Fernando ALONSO,14,True,604.654,10:04.654
19,Fernando ALONSO,14,False,147.464,2:27.464
20,Fernando ALONSO,14,False,110.325,1:50.325
21,Fernando ALONSO,14,False,108.167,1:48.167
22,Fernando ALONSO,14,False,107.846,1:47.846
23,Fernando ALONSO,14,False,111.29,1:51.290
24,Fernando ALONSO,14,False,113.506,1:53.506
25,Fernando ALONSO,14,False,108.503,1:48.503
26,Fernando ALONSO,14,False,121.229,2:01.229
27,Fernando ALONSO,14,False,109.265,1:49.265
28,Fernando ALONSO,14,False,109.53,1:49.530
29,Fernando ALONSO,14,True,114.141,1:54.141
30,Fernando ALONSO,14,False,126.008,2:06.008
31,Fernando ALONSO,14,False,108.809,1:48.809
32,Fernando ALONSO,14,False,110.231,1:50.231
33,Fernando ALONSO,14,False,106.968,1:46.968
34,Fernando ALONSO,14,True,127.08,2:07.080
1,Charles LECLERC,16,False,64.0,00:01:04
2,Charles LECLERC,16,False,106.703,1:46.703
3,Charles LECLERC,16,False,116.606,1:56.606
4,Charles LECLERC,16,False,105.758,1:45.758
5,Charles LECLERC,16,False,116.738,1:56.738
6,Charles LECLERC,16,False,105.491,1:45.491
7,Charles LECLERC,16,True,140.067,2:20.067
8,Charles LECLERC,16,False,765.227,12:45.227
9,Charles LECLERC,16,False,105.055,1:45.055
10,Charles LECLERC,16,False,123.38,2:03.380
11,Charles LECLERC,16,False,104.94,1:44.940
12,Charles LECLERC,16,True,124.911,2:04.911
13,Charles LECLERC,16,False,802.047,13:22.047
14,Charles LECLERC,16,False,108.241,1:48.241
15,Charles LECLERC,16,False,107.626,1:47.626
16,Charles LECLERC,16,False,107.805,1:47.805
17,Charles LECLERC,16,False,115.147,1:55.147
18,Charles LECLERC,16,False,108.885,1:48.885
19,Charles LECLERC,16,True,115.883,1:55.883
20,Charles LECLERC,16,False,135.028,2:15.028
21,Charles LECLERC,16,False,108.393,1:48.393
22,Charles LECLERC,16,False,107.314,1:47.314
23,Charles LECLERC,16,False,108.038,1:48.038
24,Charles LECLERC,16,False,107.434,1:47.434
25,Charles LECLERC,16,False,108.038,1:48.038
26,Charles LECLERC,16,False,107.699,1:47.699
27,Charles LECLERC,16,False,107.407,1:47.407
28,Charles LECLERC,16,False,116.998,1:56.998
29,Charles LECLERC,16,False,110.849,1:50.849
30,Charles LECLERC,16,True,114.149,1:54.149
1,Lance STROLL,18,False,354.0,00:05:54
2,Lance STROLL,18,False,119.422,1:59.422
3,Lance STROLL,18,False,112.053,1:52.053
4,Lance STROLL,18,False,113.536,1:53.536
5,Lance STROLL,18,False,119.112,1:59.112
6,Lance STROLL,18,False,105.606,1:45.606
7,Lance STROLL,18,False,123.189,2:03.189
8,Lance STROLL,18,True,123.244,2:03.244
9,Lance STROLL,18,False,1015.652,16:55.652
10,Lance STROLL,18,False,117.381,1:57.381
11,Lance STROLL,18,False,111.613,1:51.613
12,Lance STROLL,18,False,104.654,1:44.654
13,Lance STROLL,18,False,121.123,2:01.123
14,Lance STROLL,18,False,104.496,1:44.496
15,Lance STROLL,18,False,116.402,1:56.402
16,Lance STROLL,18,False,104.459,1:44.459
17,Lance STROLL,18,True,130.189,2:10.189
18,Lance STROLL,18,True,817.118,13:37.118
19,Lance STROLL,18,True,164.859,2:44.859
20,Lance STROLL,18,False,134.659,2:14.659
21,Lance STROLL,18,False,111.19,1:51.190
22,Lance STROLL,18,False,109.854,1:49.854
23,Lance STROLL,18,False,110.282,1:50.282
24,Lance STROLL,18,False,114.619,1:54.619
25,Lance STROLL,18,False,109.504,1:49.504
26,Lance STROLL,18,False,116.432,1:56.432
27,Lance STROLL,18,False,113.787,1:53.787
28,Lance STROLL,18,False,109.478,1:49.478
29,Lance STROLL,18,False,109.642,1:49.642
30,Lance STROLL,18,False,111.251,1:51.251
31,Lance STROLL,18,True,142.145,2:22.145
1,Kevin MAGNUSSEN,20,False,163.0,00:02:43
2,Kevin MAGNUSSEN,20,False,106.531,1:46.531
3,Kevin MAGNUSSEN,20,False,109.584,1:49.584
4,Kevin MAGNUSSEN,20,False,105.258,1:45.258
5,Kevin MAGNUSSEN,20,False,119.596,1:59.596
6,Kevin MAGNUSSEN,20,False,125.992,2:05.992
7,Kevin MAGNUSSEN,20,False,105.264,1:45.264
8,Kevin MAGNUSSEN,20,False,116.231,1:56.231
9,Kevin MAGNUSSEN,20,False,104.77,1:44.770
10,Kevin MAGNUSSEN,20,True,121.231,2:01.231
11,Kevin MAGNUSSEN,20,False,1090.287,18:10.287
12,Kevin MAGNUSSEN,20,False,103.977,1:43.977
13,Kevin MAGNUSSEN,20,False,115.991,1:55.991
14,Kevin MAGNUSSEN,20,False,104.085,1:44.085
15,Kevin MAGNUSSEN,20,False,116.456,1:56.456
16,Kevin MAGNUSSEN,20,False,104.264,1:44.264
17,Kevin MAGNUSSEN,20,True,122.138,2:02.138
18,Kevin MAGNUSSEN,20,False,1207.446,20:07.446
19,Kevin MAGNUSSEN,20,False,107.238,1:47.238
20,Kevin MAGNUSSEN,20,False,110.328,1:50.328
21,Kevin MAGNUSSEN,20,False,109.81,1:49.810
22,Kevin MAGNUSSEN,20,False,110.139,1:50.139
23,Kevin MAGNUSSEN,20,False,109.79,1:49.790
24,Kevin MAGNUSSEN,20,False,110.146,1:50.146
25,Kevin MAGNUSSEN,20,True,115.556,1:55.556
26,Kevin MAGNUSSEN,20,False,126.273,2:06.273
27,Kevin MAGNUSSEN,20,False,125.08,2:05.080
28,Kevin MAGNUSSEN,20,False,110.503,1:50.503
29,Kevin MAGNUSSEN,20,True,138.669,2:18.669
1,Nico HULKENBERG,27,False,314.0,00:05:14
2,Nico HULKENBERG,27,False,109.607,1:49.607
3,Nico HULKENBERG,27,False,106.406,1:46.406
4,Nico HULKENBERG,27,False,115.139,1:55.139
5,Nico HULKENBERG,27,False,109.158,1:49.158
6,Nico HULKENBERG,27,False,106.088,1:46.088
7,Nico HULKENBERG,27,False,114.929,1:54.929
8,Nico HULKENBERG,27,False,105.434,1:45.434
9,Nico HULKENBERG,27,True,123.444,2:03.444
10,Nico HULKENBERG,27,False,1214.929,20:14.929
11,Nico HULKENBERG,27,False,104.091,1:44.091
12,Nico HULKENBERG,27,False,126.087,2:06.087
13,Nico HULKENBERG,27,False,104.52,1:44.520
14,Nico HULKENBERG,27,True,126.747,2:06.747
15,Nico HULKENBERG,27,False,557.876,9:17.876
16,Nico HULKENBERG,27,False,108.937,1:48.937
17,Nico HULKENBERG,27,False,107.968,1:47.968
18,Nico HULKENBERG,27,False,107.552,1:47.552
19,Nico HULKENBERG,27,False,107.84,1:47.840
20,Nico HULKENBERG,27,False,109.063,1:49.063
21,Nico HULKENBERG,27,True,115.455,1:55.455
22,Nico HULKENBERG,27,False,140.68,2:20.680
23,Nico HULKENBERG,27,False,109.015,1:49.015
24,Nico HULKENBERG,27,False,108.134,1:48.134
25,Nico HULKENBERG,27,False,109.201,1:49.201
26,Nico HULKENBERG,27,False,108.899,1:48.899
27,Nico HULKENBERG,27,False,107.245,1:47.245
28,Nico HULKENBERG,27,False,107.628,1:47.628
29,Nico HULKENBERG,27,False,107.692,1:47.692
30,Nico HULKENBERG,27,False,107.315,1:47.315
31,Nico HULKENBERG,27,False,107.64,1:47.640
32,Nico HULKENBERG,27,False,108.641,1:48.641
33,Nico HULKENBERG,27,True,122.314,2:02.314
1,Brendon HARTLEY,28,False,148.0,00:02:28
2,Brendon HARTLEY,28,False,106.358,1:46.358
3,Brendon HARTLEY,28,False,119.872,1:59.872
4,Brendon HARTLEY,28,False,105.383,1:45.383
5,Brendon HARTLEY,28,False,120.939,2:00.939
6,Brendon HARTLEY,28,True,167.838,2:47.838
7,Brendon HARTLEY,28,False,814.385,13:34.385
8,Brendon HARTLEY,28,False,105.281,1:45.281
9,Brendon HARTLEY,28,False,121.901,2:01.901
10,Brendon HARTLEY,28,False,105.549,1:45.549
11,Brendon HARTLEY,28,False,116.239,1:56.239
12,Brendon HARTLEY,28,False,105.051,1:45.051
13,Brendon HARTLEY,28,False,117.121,1:57.121
14,Brendon HARTLEY,28,False,105.056,1:45.056
15,Brendon HARTLEY,28,True,122.984,2:02.984
16,Brendon HARTLEY,28,True,529.634,8:49.634
17,Brendon HARTLEY,28,False,137.113,2:17.113
18,Brendon HARTLEY,28,False,110.462,1:50.462
19,Brendon HARTLEY,28,False,110.222,1:50.222
20,Brendon HARTLEY,28,False,109.692,1:49.692
21,Brendon HARTLEY,28,False,109.556,1:49.556
22,Brendon HARTLEY,28,False,109.308,1:49.308
23,Brendon HARTLEY,28,False,109.622,1:49.622
24,Brendon HARTLEY,28,False,109.544,1:49.544
25,Brendon HARTLEY,28,False,109.88,1:49.880
26,Brendon HARTLEY,28,False,109.817,1:49.817
27,Brendon HARTLEY,28,False,112.429,1:52.429
28,Brendon HARTLEY,28,True,116.207,1:56.207
29,Brendon HARTLEY,28,False,126.45,2:06.450
30,Brendon HARTLEY,28,False,114.421,1:54.421
31,Brendon HARTLEY,28,False,108.297,1:48.297
32,Brendon HARTLEY,28,False,111.445,1:51.445
33,Brendon HARTLEY,28,False,108.679,1:48.679
34,Brendon HARTLEY,28,True,113.766,1:53.766
35,Brendon HARTLEY,28,True,152.343,2:32.343
36,Brendon HARTLEY,28,True,151.155,2:31.155
1,Esteban OCON,31,False,514.0,00:08:34
2,Esteban OCON,31,False,105.858,1:45.858
3,Esteban OCON,31,False,118.297,1:58.297
4,Esteban OCON,31,False,105.19,1:45.190
5,Esteban OCON,31,False,121.256,2:01.256
6,Esteban OCON,31,False,104.328,1:44.328
7,Esteban OCON,31,True,121.94,2:01.940
8,Esteban OCON,31,False,685.072,11:25.072
9,Esteban OCON,31,False,108.296,1:48.296
10,Esteban OCON,31,False,126.019,2:06.019
11,Esteban OCON,31,False,104.23,1:44.230
12,Esteban OCON,31,False,129.058,2:09.058
13,Esteban OCON,31,False,103.814,1:43.814
14,Esteban OCON,31,True,124.36,2:04.360
15,Esteban OCON,31,False,877.867,14:37.867
16,Esteban OCON,31,False,107.448,1:47.448
17,Esteban OCON,31,False,107.766,1:47.766
18,Esteban OCON,31,False,107.529,1:47.529
19,Esteban OCON,31,False,107.935,1:47.935
20,Esteban OCON,31,False,108.141,1:48.141
21,Esteban OCON,31,False,108.516,1:48.516
22,Esteban OCON,31,True,113.939,1:53.939
23,Esteban OCON,31,False,128.596,2:08.596
24,Esteban OCON,31,False,108.065,1:48.065
25,Esteban OCON,31,False,109.044,1:49.044
26,Esteban OCON,31,False,107.372,1:47.372
27,Esteban OCON,31,False,108.483,1:48.483
28,Esteban OCON,31,False,109.463,1:49.463
29,Esteban OCON,31,False,107.268,1:47.268
30,Esteban OCON,31,True,112.074,1:52.074
1,Max VERSTAPPEN,33,False,1216.0,00:20:16
2,Max VERSTAPPEN,33,False,137.258,2:17.258
3,Max VERSTAPPEN,33,False,104.873,1:44.873
4,Max VERSTAPPEN,33,False,117.043,1:57.043
5,Max VERSTAPPEN,33,False,103.992,1:43.992
6,Max VERSTAPPEN,33,True,121.31,2:01.310
7,Max VERSTAPPEN,33,False,697.85,11:37.850
8,Max VERSTAPPEN,33,False,103.018,1:43.018
9,Max VERSTAPPEN,33,False,118.635,1:58.635
10,Max VERSTAPPEN,33,False,102.911,1:42.911
11,Max VERSTAPPEN,33,False,116.921,1:56.921
12,Max VERSTAPPEN,33,False,102.943,1:42.943
13,Max VERSTAPPEN,33,False,116.525,1:56.525
14,Max VERSTAPPEN,33,True,115.054,1:55.054
15,Max VERSTAPPEN,33,False,624.149,10:24.149
16,Max VERSTAPPEN,33,False,107.128,1:47.128
17,Max VERSTAPPEN,33,False,106.711,1:46.711
18,Max VERSTAPPEN,33,False,106.809,1:46.809
19,Max VERSTAPPEN,33,False,109.271,1:49.271
20,Max VERSTAPPEN,33,False,107.655,1:47.655
21,Max VERSTAPPEN,33,True,114.605,1:54.605
22,Max VERSTAPPEN,33,False,133.122,2:13.122
23,Max VERSTAPPEN,33,False,110.371,1:50.371
24,Max VERSTAPPEN,33,False,105.911,1:45.911
25,Max VERSTAPPEN,33,False,105.962,1:45.962
26,Max VERSTAPPEN,33,False,105.677,1:45.677
27,Max VERSTAPPEN,33,True,191.446,3:11.446
1,Sergey SIROTKIN,35,False,280.0,00:04:40
2,Sergey SIROTKIN,35,False,107.647,1:47.647
3,Sergey SIROTKIN,35,False,136.609,2:16.609
4,Sergey SIROTKIN,35,False,106.331,1:46.331
5,Sergey SIROTKIN,35,False,126.16,2:06.160
6,Sergey SIROTKIN,35,False,106.751,1:46.751
7,Sergey SIROTKIN,35,True,128.256,2:08.256
8,Sergey SIROTKIN,35,False,766.08,12:46.080
9,Sergey SIROTKIN,35,False,106.17,1:46.170
10,Sergey SIROTKIN,35,False,133.259,2:13.259
11,Sergey SIROTKIN,35,False,105.822,1:45.822
12,Sergey SIROTKIN,35,False,125.26,2:05.260
13,Sergey SIROTKIN,35,False,105.007,1:45.007
14,Sergey SIROTKIN,35,True,129.884,2:09.884
15,Sergey SIROTKIN,35,False,802.811,13:22.811
16,Sergey SIROTKIN,35,False,110.459,1:50.459
17,Sergey SIROTKIN,35,False,108.97,1:48.970
18,Sergey SIROTKIN,35,False,109.423,1:49.423
19,Sergey SIROTKIN,35,False,111.789,1:51.789
20,Sergey SIROTKIN,35,False,109.418,1:49.418
21,Sergey SIROTKIN,35,False,109.26,1:49.260
22,Sergey SIROTKIN,35,True,116.737,1:56.737
23,Sergey SIROTKIN,35,False,149.27,2:29.270
24,Sergey SIROTKIN,35,False,122.259,2:02.259
25,Sergey SIROTKIN,35,False,123.437,2:03.437
26,Sergey SIROTKIN,35,True,125.892,2:05.892
27,Sergey SIROTKIN,35,False,149.917,2:29.917
28,Sergey SIROTKIN,35,False,116.383,1:56.383
