lap,name,number,pit,rawtime,strtime
14,Marcus ERICSSON,9,False,94.049,1:34.049
15,Marcus ERICSSON,9,False,121.592,2:01.592
16,Marcus ERICSSON,9,False,94.368,1:34.368
17,Marcus ERICSSON,9,True,109.366,1:49.366
18,Marcus ERICSSON,9,False,1041.513,17:21.513
19,Marcus ERICSSON,9,False,95.166,1:35.166
20,Marcus ERICSSON,9,False,122.285,2:02.285
21,Marcus ERICSSON,9,False,95.215,1:35.215
22,Marcus ERICSSON,9,True,127.339,2:07.339
1,Pierre GASLY,10,False,94.0,00:01:34
2,Pierre GASLY,10,True,138.601,2:18.601
3,Pierre GASLY,10,False,951.978,15:51.978
4,Pierre GASLY,10,False,96.243,1:36.243
5,Pierre GASLY,10,False,124.782,2:04.782
6,Pierre GASLY,10,False,95.436,1:35.436
7,Pierre GASLY,10,False,124.414,2:04.414
8,Pierre GASLY,10,False,94.767,1:34.767
9,Pierre GASLY,10,False,115.309,1:55.309
10,Pierre GASLY,10,False,93.977,1:33.977
11,Pierre GASLY,10,True,110.293,1:50.293
12,Pierre GASLY,10,True,146.686,2:26.686
13,Pierre GASLY,10,False,1195.117,19:55.117
14,Pierre GASLY,10,False,92.779,1:32.779
15,Pierre GASLY,10,False,123.015,2:03.015
16,Pierre GASLY,10,False,93.104,1:33.104
17,Pierre GASLY,10,False,118.388,1:58.388
18,Pierre GASLY,10,False,93.265,1:33.265
19,Pierre GASLY,10,True,126.473,2:06.473
20,Pierre GASLY,10,False,822.505,13:42.505
21,Pierre GASLY,10,False,93.218,1:33.218
22,Pierre GASLY,10,False,121.081,2:01.081
23,Pierre GASLY,10,False,93.38,1:33.380
24,Pierre GASLY,10,False,112.291,1:52.291
25,Pierre GASLY,10,False,95.496,1:35.496
26,Pierre GASLY,10,True,136.862,2:16.862
1,Sergio PEREZ,11,True,85.0,00:01:25
2,Sergio PEREZ,11,False,516.825,8:36.825
3,Sergio PEREZ,11,False,95.968,1:35.968
4,Sergio PEREZ,11,False,105.009,1:45.009
5,Sergio PEREZ,11,False,95.191,1:35.191
6,Sergio PEREZ,11,False,108.529,1:48.529
7,Sergio PEREZ,11,False,95.231,1:35.231
8,Sergio PEREZ,11,False,117.787,1:57.787
9,Sergio PEREZ,11,False,95.291,1:35.291
10,Sergio PEREZ,11,True,114.883,1:54.883
11,Sergio PEREZ,11,False,2019.511,33:39.511
12,Sergio PEREZ,11,False,93.662,1:33.662
13,Sergio PEREZ,11,False,111.038,1:51.038
14,Sergio PEREZ,11,False,97.487,1:37.487
15,Sergio PEREZ,11,False,94.6,1:34.600
16,Sergio PEREZ,11,False,118.605,1:58.605
17,Sergio PEREZ,11,False,94.902,1:34.902
18,Sergio PEREZ,11,True,108.198,1:48.198
19,Sergio PEREZ,11,False,535.711,8:55.711
20,Sergio PEREZ,11,False,103.954,1:43.954
21,Sergio PEREZ,11,False,96.39,1:36.390
22,Sergio PEREZ,11,False,96.379,1:36.379
23,Sergio PEREZ,11,False,97.251,1:37.251
24,Sergio PEREZ,11,False,99.344,1:39.344
25,Sergio PEREZ,11,False,95.84,1:35.840
26,Sergio PEREZ,11,True,129.357,2:09.357
1,Fernando ALONSO,14,True,62.0,00:01:02
2,Fernando ALONSO,14,False,1333.863,22:13.863
3,Fernando ALONSO,14,False,94.759,1:34.759
4,Fernando ALONSO,14,False,104.933,1:44.933
5,Fernando ALONSO,14,True,102.898,1:42.898
6,Fernando ALONSO,14,False,144.99,2:24.990
7,Fernando ALONSO,14,True,100.197,1:40.197
8,Fernando ALONSO,14,False,890.866,14:50.866
9,Fernando ALONSO,14,False,93.223,1:33.223
10,Fernando ALONSO,14,False,114.393,1:54.393
11,Fernando ALONSO,14,False,93.396,1:33.396
12,Fernando ALONSO,14,True,113.146,1:53.146
13,Fernando ALONSO,14,True,131.579,2:11.579
14,Fernando ALONSO,14,False,749.163,12:29.163
15,Fernando ALONSO,14,False,93.957,1:33.957
16,Fernando ALONSO,14,False,115.723,1:55.723
17,Fernando ALONSO,14,False,93.858,1:33.858
18,Fernando ALONSO,14,True,105.421,1:45.421
19,Fernando ALONSO,14,False,145.365,2:25.365
20,Fernando ALONSO,14,False,93.777,1:33.777
21,Fernando ALONSO,14,False,116.486,1:56.486
22,Fernando ALONSO,14,False,93.52,1:33.520
23,Fernando ALONSO,14,True,115.171,1:55.171
24,Fernando ALONSO,14,True,128.224,2:08.224
1,Charles LECLERC,16,True,7.0,00:00:07
2,Charles LECLERC,16,True,456.885,7:36.885
3,Charles LECLERC,16,False,787.008,13:07.008
4,Charles LECLERC,16,False,96.704,1:36.704
5,Charles LECLERC,16,False,110.484,1:50.484
6,Charles LECLERC,16,False,95.53,1:35.530
7,Charles LECLERC,16,False,114.794,1:54.794
8,Charles LECLERC,16,True,119.539,1:59.539
9,Charles LECLERC,16,False,1192.415,19:52.415
10,Charles LECLERC,16,False,93.278,1:33.278
11,Charles LECLERC,16,False,116.552,1:56.552
12,Charles LECLERC,16,True,98.702,1:38.702
13,Charles LECLERC,16,False,1401.381,23:21.381
14,Charles LECLERC,16,False,94.14,1:34.140
15,Charles LECLERC,16,False,111.509,1:51.509
16,Charles LECLERC,16,False,94.103,1:34.103
17,Charles LECLERC,16,False,103.769,1:43.769
18,Charles LECLERC,16,False,94.966,1:34.966
19,Charles LECLERC,16,False,95.651,1:35.651
20,Charles LECLERC,16,True,110.413,1:50.413
1,Lance STROLL,18,True,116.0,00:01:56
2,Lance STROLL,18,True,157.719,2:37.719
3,Lance STROLL,18,False,686.852,11:26.852
4,Lance STROLL,18,False,95.074,1:35.074
5,Lance STROLL,18,False,114.24,1:54.240
6,Lance STROLL,18,False,95.0,1:35.000
7,Lance STROLL,18,True,130.484,2:10.484
8,Lance STROLL,18,False,174.265,2:54.265
9,Lance STROLL,18,False,139.708,2:19.708
10,Lance STROLL,18,False,94.845,1:34.845
11,Lance STROLL,18,False,118.474,1:58.474
12,Lance STROLL,18,False,94.906,1:34.906
13,Lance STROLL,18,True,121.134,2:01.134
14,Lance STROLL,18,False,827.593,13:47.593
15,Lance STROLL,18,False,93.379,1:33.379
16,Lance STROLL,18,False,122.087,2:02.087
17,Lance STROLL,18,False,98.522,1:38.522
18,Lance STROLL,18,True,119.049,1:59.049
19,Lance STROLL,18,False,182.333,3:02.333
20,Lance STROLL,18,False,93.679,1:33.679
21,Lance STROLL,18,False,123.731,2:03.731
22,Lance STROLL,18,True,107.511,1:47.511
1,Kevin MAGNUSSEN,20,True,8.0,00:00:08
2,Kevin MAGNUSSEN,20,False,1337.706,22:17.706
3,Kevin MAGNUSSEN,20,False,95.366,1:35.366
4,Kevin MAGNUSSEN,20,False,111.458,1:51.458
5,Kevin MAGNUSSEN,20,False,95.175,1:35.175
6,Kevin MAGNUSSEN,20,False,121.575,2:01.575
7,Kevin MAGNUSSEN,20,False,94.341,1:34.341
8,Kevin MAGNUSSEN,20,True,130.088,2:10.088
9,Kevin MAGNUSSEN,20,False,962.945,16:02.945
10,Kevin MAGNUSSEN,20,False,92.971,1:32.971
11,Kevin MAGNUSSEN,20,False,123.393,2:03.393
12,Kevin MAGNUSSEN,20,False,109.424,1:49.424
13,Kevin MAGNUSSEN,20,True,109.868,1:49.868
14,Kevin MAGNUSSEN,20,False,1126.826,18:46.826
15,Kevin MAGNUSSEN,20,False,96.218,1:36.218
16,Kevin MAGNUSSEN,20,False,96.565,1:36.565
17,Kevin MAGNUSSEN,20,False,97.155,1:37.155
18,Kevin MAGNUSSEN,20,False,97.293,1:37.293
19,Kevin MAGNUSSEN,20,True,106.759,1:46.759
1,Nico HULKENBERG,27,True,282.0,00:04:42
2,Nico HULKENBERG,27,False,1325.761,22:05.761
3,Nico HULKENBERG,27,False,95.785,1:35.785
4,Nico HULKENBERG,27,False,115.152,1:55.152
5,Nico HULKENBERG,27,False,94.214,1:34.214
6,Nico HULKENBERG,27,True,105.702,1:45.702
7,Nico HULKENBERG,27,False,1222.967,20:22.967
8,Nico HULKENBERG,27,False,93.104,1:33.104
9,Nico HULKENBERG,27,False,126.026,2:06.026
10,Nico HULKENBERG,27,False,93.383,1:33.383
11,Nico HULKENBERG,27,True,126.293,2:06.293
12,Nico HULKENBERG,27,False,810.536,13:30.536
13,Nico HULKENBERG,27,False,93.567,1:33.567
14,Nico HULKENBERG,27,False,117.902,1:57.902
15,Nico HULKENBERG,27,False,94.121,1:34.121
16,Nico HULKENBERG,27,False,122.61,2:02.610
17,Nico HULKENBERG,27,False,93.942,1:33.942
18,Nico HULKENBERG,27,True,102.616,1:42.616
1,Brendon HARTLEY,28,True,94.0,00:01:34
2,Brendon HARTLEY,28,False,1013.321,16:53.321
3,Brendon HARTLEY,28,False,104.767,1:44.767
4,Brendon HARTLEY,28,False,96.569,1:36.569
5,Brendon HARTLEY,28,False,109.097,1:49.097
6,Brendon HARTLEY,28,False,95.599,1:35.599
7,Brendon HARTLEY,28,False,116.577,1:56.577
8,Brendon HARTLEY,28,False,99.825,1:39.825
9,Brendon HARTLEY,28,False,94.947,1:34.947
10,Brendon HARTLEY,28,True,104.619,1:44.619
11,Brendon HARTLEY,28,True,129.532,2:09.532
12,Brendon HARTLEY,28,True,132.976,2:12.976
13,Brendon HARTLEY,28,False,1026.732,17:06.732
14,Brendon HARTLEY,28,False,93.497,1:33.497
15,Brendon HARTLEY,28,False,123.284,2:03.284
16,Brendon HARTLEY,28,False,94.17,1:34.170
17,Brendon HARTLEY,28,False,117.212,1:57.212
18,Brendon HARTLEY,28,False,94.373,1:34.373
19,Brendon HARTLEY,28,True,102.929,1:42.929
20,Brendon HARTLEY,28,False,716.792,11:56.792
21,Brendon HARTLEY,28,False,94.27,1:34.270
22,Brendon HARTLEY,28,False,118.544,1:58.544
23,Brendon HARTLEY,28,False,95.527,1:35.527
24,Brendon HARTLEY,28,False,112.428,1:52.428
25,Brendon HARTLEY,28,True,97.452,1:37.452
26,Brendon HARTLEY,28,True,141.113,2:21.113
27,Brendon HARTLEY,28,True,134.155,2:14.155
1,Esteban OCON,31,True,38.0,00:00:38
2,Esteban OCON,31,False,449.194,7:29.194
3,Esteban OCON,31,False,95.687,1:35.687
4,Esteban OCON,31,False,118.235,1:58.235
5,Esteban OCON,31,False,95.21,1:35.210
6,Esteban OCON,31,False,119.437,1:59.437
7,Esteban OCON,31,False,94.868,1:34.868
8,Esteban OCON,31,True,110.39,1:50.390
9,Esteban OCON,31,False,557.25,9:17.250
10,Esteban OCON,31,False,95.547,1:35.547
11,Esteban OCON,31,False,112.143,1:52.143
12,Esteban OCON,31,False,95.072,1:35.072
13,Esteban OCON,31,False,95.508,1:35.508
14,Esteban OCON,31,True,112.957,1:52.957
15,Esteban OCON,31,False,2364.354,39:24.354
16,Esteban OCON,31,False,93.794,1:33.794
17,Esteban OCON,31,False,120.599,2:00.599
18,Esteban OCON,31,False,93.921,1:33.921
19,Esteban OCON,31,False,124.768,2:04.768
20,Esteban OCON,31,False,93.971,1:33.971
21,Esteban OCON,31,False,131.451,2:11.451
22,Esteban OCON,31,False,93.967,1:33.967
23,Esteban OCON,31,True,128.993,2:08.993
1,Max VERSTAPPEN,33,True,0.0,00:00:00
2,Max VERSTAPPEN,33,True,439.366,7:19.366
1,Sergey SIROTKIN,35,True,27.0,00:00:27
2,Sergey SIROTKIN,35,True,156.027,2:36.027
3,Sergey SIROTKIN,35,False,649.531,10:49.531
4,Sergey SIROTKIN,35,False,95.504,1:35.504
5,Sergey SIROTKIN,35,False,120.832,2:00.832
6,Sergey SIROTKIN,35,False,95.871,1:35.871
7,Sergey SIROTKIN,35,False,123.966,2:03.966
8,Sergey SIROTKIN,35,False,95.289,1:35.289
9,Sergey SIROTKIN,35,False,124.127,2:04.127
10,Sergey SIROTKIN,35,False,95.217,1:35.217
11,Sergey SIROTKIN,35,True,119.57,1:59.570
12,Sergey SIROTKIN,35,True,138.271,2:18.271
13,Sergey SIROTKIN,35,False,1631.64,27:11.640
14,Sergey SIROTKIN,35,False,93.467,1:33.467
15,Sergey SIROTKIN,35,False,121.776,2:01.776
16,Sergey SIROTKIN,35,False,94.012,1:34.012
17,Sergey SIROTKIN,35,False,126.837,2:06.837
18,Sergey SIROTKIN,35,False,94.224,1:34.224
19,Sergey SIROTKIN,35,True,112.852,1:52.852
20,Sergey SIROTKIN,35,False,465.164,7:45.164
21,Sergey SIROTKIN,35,False,97.56,1:37.560
22,Sergey SIROTKIN,35,False,97.554,1:37.554
23,Sergey SIROTKIN,35,False,97.423,1:37.423
24,Sergey SIROTKIN,35,False,97.859,1:37.859
25,Sergey SIROTKIN,35,False,98.194,1:38.194
26,Sergey SIROTKIN,35,False,98.141,1:38.141
27,Sergey SIROTKIN,35,False,99.208,1:39.208
28,Sergey SIROTKIN,35,False,98.7,1:38.700
29,Sergey SIROTKIN,35,True,138.856,2:18.856
1,Lewis HAMILTON,44,True,548.0,00:09:08
2,Lewis HAMILTON,44,False,1034.142,17:14.142
3,Lewis HAMILTON,44,False,93.041,1:33.041
4,Lewis HAMILTON,44,False,125.738,2:05.738
5,Lewis HAMILTON,44,False,92.532,1:32.532
6,Lewis HAMILTON,44,False,137.7,2:17.700
7,Lewis HAMILTON,44,False,92.54,1:32.540
8,Lewis HAMILTON,44,True,105.43,1:45.430
9,Lewis HAMILTON,44,False,1029.63,17:09.630
10,Lewis HAMILTON,44,False,111.669,1:51.669
11,Lewis HAMILTON,44,False,92.272,1:32.272
12,Lewis HAMILTON,44,False,131.638,2:11.638
13,Lewis HAMILTON,44,True,110.355,1:50.355
14,Lewis HAMILTON,44,False,1042.438,17:22.438
15,Lewis HAMILTON,44,False,96.356,1:36.356
16,Lewis HAMILTON,44,False,96.831,1:36.831
17,Lewis HAMILTON,44,False,99.122,1:39.122
18,Lewis HAMILTON,44,False,97.259,1:37.259
19,Lewis HAMILTON,44,False,97.179,1:37.179
20,Lewis HAMILTON,44,False,97.123,1:37.123
21,Lewis HAMILTON,44,True,133.443,2:13.443
1,Carlos SAINZ,55,True,93.0,00:01:33
2,Carlos SAINZ,55,True,690.499,11:30.499
3,Carlos SAINZ,55,False,956.927,15:56.927
4,Carlos SAINZ,55,False,95.861,1:35.861
5,Carlos SAINZ,55,False,107.89,1:47.890
6,Carlos SAINZ,55,False,99.395,1:39.395
7,Carlos SAINZ,55,False,95.809,1:35.809
8,Carlos SAINZ,55,True,103.78,1:43.780
9,Carlos SAINZ,55,False,990.345,16:30.345
10,Carlos SAINZ,55,False,92.885,1:32.885
11,Carlos SAINZ,55,False,129.802,2:09.802
12,Carlos SAINZ,55,False,93.66,1:33.660
13,Carlos SAINZ,55,True,117.23,1:57.230
14,Carlos SAINZ,55,False,732.47,12:12.470
15,Carlos SAINZ,55,False,93.803,1:33.803
16,Carlos SAINZ,55,False,111.139,1:51.139
17,Carlos SAINZ,55,False,94.912,1:34.912
18,Carlos SAINZ,55,False,95.225,1:35.225
19,Carlos SAINZ,55,False,95.588,1:35.588
20,Carlos SAINZ,55,False,95.546,1:35.546
21,Carlos SAINZ,55,True,111.882,1:51.882
1,Valtteri BOTTAS,77,True,255.0,00:04:15
2,Valtteri BOTTAS,77,False,1088.629,18:08.629
3,Valtteri BOTTAS,77,False,93.235,1:33.235
4,Valtteri BOTTAS,77,False,112.038,1:52.038
5,Valtteri BOTTAS,77,False,93.486,1:33.486
6,Valtteri BOTTAS,77,False,123.636,2:03.636
7,Valtteri BOTTAS,77,False,93.008,1:33.008
8,Valtteri BOTTAS,77,False,118.143,1:58.143
9,Valtteri BOTTAS,77,False,93.001,1:33.001
10,Valtteri BOTTAS,77,True,104.021,1:44.021
11,Valtteri BOTTAS,77,False,1214.457,20:14.457
12,Valtteri BOTTAS,77,False,91.364,1:31.364
13,Valtteri BOTTAS,77,False,124.329,2:04.329
14,Valtteri BOTTAS,77,False,92.066,1:32.066
15,Valtteri BOTTAS,77,False,124.4,2:04.400
16,Valtteri BOTTAS,77,True,95.121,1:35.121
17,Valtteri BOTTAS,77,False,821.489,13:41.489
18,Valtteri BOTTAS,77,False,95.889,1:35.889
19,Valtteri BOTTAS,77,False,96.643,1:36.643
20,Valtteri BOTTAS,77,False,97.054,1:37.054
21,Valtteri BOTTAS,77,False,97.173,1:37.173
22,Valtteri BOTTAS,77,False,100.871,1:40.871
23,Valtteri BOTTAS,77,False,97.137,1:37.137
24,Valtteri BOTTAS,77,True,122.773,2:02.773
