lap,name,number,pit,rawtime,strtime
34,Sergey SIROTKIN,35,False,97.489,1:37.489
35,Sergey SIROTKIN,35,False,97.882,1:37.882
36,Sergey SIROTKIN,35,False,99.139,1:39.139
37,Sergey SIROTKIN,35,True,129.263,2:09.263
1,Lewis HAMILTON,44,False,913.0,00:15:13
2,Lewis HAMILTON,44,False,91.259,1:31.259
3,Lewis HAMILTON,44,False,122.813,2:02.813
4,Lewis HAMILTON,44,True,114.592,1:54.592
5,Lewis HAMILTON,44,False,614.239,10:14.239
6,Lewis HAMILTON,44,False,117.45,1:57.450
7,Lewis HAMILTON,44,False,90.472,1:30.472
8,Lewis HAMILTON,44,True,115.46,1:55.460
9,Lewis HAMILTON,44,True,636.123,10:36.123
10,Lewis HAMILTON,44,False,134.169,2:14.169
11,Lewis HAMILTON,44,False,96.092,1:36.092
12,Lewis HAMILTON,44,False,95.432,1:35.432
13,Lewis HAMILTON,44,False,95.639,1:35.639
14,Lewis HAMILTON,44,False,95.906,1:35.906
15,Lewis HAMILTON,44,False,95.565,1:35.565
16,Lewis HAMILTON,44,False,95.424,1:35.424
17,Lewis HAMILTON,44,False,96.134,1:36.134
18,Lewis HAMILTON,44,False,99.446,1:39.446
19,Lewis HAMILTON,44,False,95.687,1:35.687
20,Lewis HAMILTON,44,False,97.264,1:37.264
21,Lewis HAMILTON,44,False,104.212,1:44.212
22,Lewis HAMILTON,44,False,96.394,1:36.394
23,Lewis HAMILTON,44,False,96.687,1:36.687
24,Lewis HAMILTON,44,False,96.369,1:36.369
25,Lewis HAMILTON,44,True,99.839,1:39.839
26,Lewis HAMILTON,44,False,117.538,1:57.538
27,Lewis HAMILTON,44,False,95.654,1:35.654
28,Lewis HAMILTON,44,False,95.348,1:35.348
29,Lewis HAMILTON,44,False,95.405,1:35.405
30,Lewis HAMILTON,44,False,100.439,1:40.439
31,Lewis HAMILTON,44,False,94.9,1:34.900
32,Lewis HAMILTON,44,True,98.596,1:38.596
1,Carlos SAINZ,55,False,718.0,00:11:58
2,Carlos SAINZ,55,False,93.742,1:33.742
3,Carlos SAINZ,55,False,125.849,2:05.849
4,Carlos SAINZ,55,False,92.46,1:32.460
5,Carlos SAINZ,55,False,116.223,1:56.223
6,Carlos SAINZ,55,False,92.88,1:32.880
7,Carlos SAINZ,55,True,110.948,1:50.948
8,Carlos SAINZ,55,False,698.345,11:38.345
9,Carlos SAINZ,55,False,91.601,1:31.601
10,Carlos SAINZ,55,False,129.266,2:09.266
11,Carlos SAINZ,55,False,92.554,1:32.554
12,Carlos SAINZ,55,True,112.234,1:52.234
13,Carlos SAINZ,55,True,582.736,9:42.736
14,Carlos SAINZ,55,False,139.245,2:19.245
15,Carlos SAINZ,55,False,95.84,1:35.840
16,Carlos SAINZ,55,False,100.079,1:40.079
17,Carlos SAINZ,55,False,96.259,1:36.259
18,Carlos SAINZ,55,False,96.841,1:36.841
19,Carlos SAINZ,55,False,96.808,1:36.808
20,Carlos SAINZ,55,False,97.106,1:37.106
21,Carlos SAINZ,55,False,97.366,1:37.366
22,Carlos SAINZ,55,False,97.28,1:37.280
23,Carlos SAINZ,55,True,99.685,1:39.685
24,Carlos SAINZ,55,False,122.208,2:02.208
25,Carlos SAINZ,55,False,96.226,1:36.226
26,Carlos SAINZ,55,False,96.245,1:36.245
27,Carlos SAINZ,55,False,97.085,1:37.085
28,Carlos SAINZ,55,False,97.198,1:37.198
29,Carlos SAINZ,55,False,101.262,1:41.262
30,Carlos SAINZ,55,False,96.665,1:36.665
31,Carlos SAINZ,55,False,96.835,1:36.835
32,Carlos SAINZ,55,False,96.756,1:36.756
33,Carlos SAINZ,55,False,96.835,1:36.835
34,Carlos SAINZ,55,True,107.18,1:47.180
1,Valtteri BOTTAS,77,False,877.0,00:14:37
2,Valtteri BOTTAS,77,False,90.447,1:30.447
3,Valtteri BOTTAS,77,True,107.144,1:47.144
4,Valtteri BOTTAS,77,False,724.786,12:04.786
5,Valtteri BOTTAS,77,False,90.38,1:30.380
6,Valtteri BOTTAS,77,True,124.31,2:04.310
7,Valtteri BOTTAS,77,True,749.906,12:29.906
8,Valtteri BOTTAS,77,False,137.371,2:17.371
9,Valtteri BOTTAS,77,False,95.167,1:35.167
10,Valtteri BOTTAS,77,False,95.668,1:35.668
11,Valtteri BOTTAS,77,False,96.047,1:36.047
12,Valtteri BOTTAS,77,False,95.978,1:35.978
13,Valtteri BOTTAS,77,False,95.701,1:35.701
14,Valtteri BOTTAS,77,False,95.827,1:35.827
15,Valtteri BOTTAS,77,False,100.838,1:40.838
16,Valtteri BOTTAS,77,False,95.332,1:35.332
17,Valtteri BOTTAS,77,False,95.694,1:35.694
18,Valtteri BOTTAS,77,False,96.503,1:36.503
19,Valtteri BOTTAS,77,False,96.61,1:36.610
20,Valtteri BOTTAS,77,False,96.483,1:36.483
21,Valtteri BOTTAS,77,False,96.49,1:36.490
22,Valtteri BOTTAS,77,False,96.369,1:36.369
23,Valtteri BOTTAS,77,False,96.423,1:36.423
24,Valtteri BOTTAS,77,False,96.853,1:36.853
25,Valtteri BOTTAS,77,False,106.837,1:46.837
26,Valtteri BOTTAS,77,False,96.168,1:36.168
27,Valtteri BOTTAS,77,True,99.149,1:39.149
28,Valtteri BOTTAS,77,False,115.679,1:55.679
29,Valtteri BOTTAS,77,False,94.926,1:34.926
30,Valtteri BOTTAS,77,False,94.45,1:34.450
31,Valtteri BOTTAS,77,True,102.841,1:42.841
