lap,name,number,pit,rawtime,strtime
1,Stoffel VANDOORNE,2,True,5.0,00:00:05
2,Stoffel VANDOORNE,2,False,768.657,12:48.657
3,Stoffel VANDOORNE,2,False,82.529,1:22.529
4,Stoffel VANDOORNE,2,False,94.724,1:34.724
5,Stoffel VANDOORNE,2,False,80.801,1:20.801
6,Stoffel VANDOORNE,2,True,95.989,1:35.989
7,Stoffel VANDOORNE,2,False,453.247,7:33.247
8,Stoffel VANDOORNE,2,False,80.881,1:20.881
9,Stoffel VANDOORNE,2,False,94.6,1:34.600
10,Stoffel VANDOORNE,2,False,85.995,1:25.995
11,Stoffel VANDOORNE,2,False,80.551,1:20.551
12,Stoffel VANDOORNE,2,True,94.186,1:34.186
13,Stoffel VANDOORNE,2,False,949.497,15:49.497
14,Stoffel VANDOORNE,2,False,80.257,1:20.257
15,Stoffel VANDOORNE,2,False,93.878,1:33.878
16,Stoffel VANDOORNE,2,False,80.14,1:20.140
17,Stoffel VANDOORNE,2,False,95.941,1:35.941
18,Stoffel VANDOORNE,2,True,89.028,1:29.028
19,Stoffel VANDOORNE,2,False,1268.117,21:08.117
20,Stoffel VANDOORNE,2,False,80.23,1:20.230
21,Stoffel VANDOORNE,2,False,92.501,1:32.501
22,Stoffel VANDOORNE,2,False,80.083,1:20.083
23,Stoffel VANDOORNE,2,False,106.402,1:46.402
24,Stoffel VANDOORNE,2,False,80.701,1:20.701
25,Stoffel VANDOORNE,2,False,82.979,1:22.979
26,Stoffel VANDOORNE,2,False,82.155,1:22.155
27,Stoffel VANDOORNE,2,False,83.012,1:23.012
28,Stoffel VANDOORNE,2,True,102.276,1:42.276
1,Daniel RICCIARDO,3,True,168.0,00:02:48
2,Daniel RICCIARDO,3,True,128.411,2:08.411
3,Daniel RICCIARDO,3,False,1013.88,16:53.880
4,Daniel RICCIARDO,3,False,81.324,1:21.324
5,Daniel RICCIARDO,3,False,95.308,1:35.308
6,Daniel RICCIARDO,3,False,80.649,1:20.649
7,Daniel RICCIARDO,3,True,95.667,1:35.667
8,Daniel RICCIARDO,3,False,131.577,2:11.577
9,Daniel RICCIARDO,3,False,79.871,1:19.871
10,Daniel RICCIARDO,3,False,101.254,1:41.254
1,Sebastian VETTEL,5,True,86.0,00:01:26
2,Sebastian VETTEL,5,False,1085.468,18:05.468
3,Sebastian VETTEL,5,False,81.195,1:21.195
4,Sebastian VETTEL,5,False,99.548,1:39.548
5,Sebastian VETTEL,5,False,100.954,1:40.954
6,Sebastian VETTEL,5,False,80.452,1:20.452
7,Sebastian VETTEL,5,False,101.133,1:41.133
8,Sebastian VETTEL,5,False,79.9,1:19.900
9,Sebastian VETTEL,5,True,100.175,1:40.175
10,Sebastian VETTEL,5,True,1794.819,29:54.819
11,Sebastian VETTEL,5,False,274.539,4:34.539
12,Sebastian VETTEL,5,False,82.836,1:22.836
13,Sebastian VETTEL,5,False,100.05,1:40.050
14,Sebastian VETTEL,5,False,79.772,1:19.772
15,Sebastian VETTEL,5,False,100.276,1:40.276
16,Sebastian VETTEL,5,False,79.098,1:19.098
17,Sebastian VETTEL,5,True,96.757,1:36.757
18,Sebastian VETTEL,5,True,139.176,2:19.176
19,Sebastian VETTEL,5,False,434.361,7:14.361
20,Sebastian VETTEL,5,False,83.234,1:23.234
21,Sebastian VETTEL,5,False,83.318,1:23.318
22,Sebastian VETTEL,5,False,84.418,1:24.418
23,Sebastian VETTEL,5,False,85.344,1:25.344
24,Sebastian VETTEL,5,True,94.387,1:34.387
1,Kimi RAIKKONEN,7,True,55.0,00:00:55
2,Kimi RAIKKONEN,7,False,790.51,13:10.510
3,Kimi RAIKKONEN,7,False,80.336,1:20.336
4,Kimi RAIKKONEN,7,False,90.791,1:30.791
5,Kimi RAIKKONEN,7,False,80.262,1:20.262
6,Kimi RAIKKONEN,7,False,87.888,1:27.888
7,Kimi RAIKKONEN,7,False,91.865,1:31.865
8,Kimi RAIKKONEN,7,True,92.875,1:32.875
9,Kimi RAIKKONEN,7,False,2521.831,42:01.831
10,Kimi RAIKKONEN,7,False,80.372,1:20.372
11,Kimi RAIKKONEN,7,False,100.274,1:40.274
12,Kimi RAIKKONEN,7,False,79.765,1:19.765
13,Kimi RAIKKONEN,7,False,79.499,1:19.499
14,Kimi RAIKKONEN,7,True,93.233,1:33.233
15,Kimi RAIKKONEN,7,True,134.44,2:14.440
16,Kimi RAIKKONEN,7,False,707.469,11:47.469
17,Kimi RAIKKONEN,7,False,83.781,1:23.781
18,Kimi RAIKKONEN,7,False,85.72,1:25.720
19,Kimi RAIKKONEN,7,True,102.608,1:42.608
1,Romain GROSJEAN,8,True,21.0,00:00:21
2,Romain GROSJEAN,8,False,1157.782,19:17.782
3,Romain GROSJEAN,8,False,83.479,1:23.479
4,Romain GROSJEAN,8,False,85.199,1:25.199
5,Romain GROSJEAN,8,False,82.371,1:22.371
6,Romain GROSJEAN,8,False,81.123,1:21.123
7,Romain GROSJEAN,8,False,82.629,1:22.629
8,Romain GROSJEAN,8,False,96.277,1:36.277
9,Romain GROSJEAN,8,True,102.478,1:42.478
10,Romain GROSJEAN,8,False,1238.069,20:38.069
11,Romain GROSJEAN,8,False,80.967,1:20.967
12,Romain GROSJEAN,8,False,97.742,1:37.742
13,Romain GROSJEAN,8,False,80.619,1:20.619
14,Romain GROSJEAN,8,False,101.245,1:41.245
15,Romain GROSJEAN,8,False,79.906,1:19.906
16,Romain GROSJEAN,8,True,114.591,1:54.591
17,Romain GROSJEAN,8,False,1217.123,20:17.123
18,Romain GROSJEAN,8,False,83.144,1:23.144
19,Romain GROSJEAN,8,False,82.562,1:22.562
20,Romain GROSJEAN,8,False,83.115,1:23.115
21,Romain GROSJEAN,8,False,83.643,1:23.643
22,Romain GROSJEAN,8,False,83.118,1:23.118
23,Romain GROSJEAN,8,False,84.663,1:24.663
24,Romain GROSJEAN,8,True,96.255,1:36.255
1,Marcus ERICSSON,9,True,14.0,00:00:14
2,Marcus ERICSSON,9,True,141.182,2:21.182
3,Marcus ERICSSON,9,False,1180.469,19:40.469
4,Marcus ERICSSON,9,False,105.443,1:45.443
5,Marcus ERICSSON,9,False,99.715,1:39.715
6,Marcus ERICSSON,9,True,101.422,1:41.422
7,Marcus ERICSSON,9,False,2720.876,45:20.876
8,Marcus ERICSSON,9,False,81.979,1:21.979
9,Marcus ERICSSON,9,False,109.372,1:49.372
10,Marcus ERICSSON,9,False,81.456,1:21.456
11,Marcus ERICSSON,9,False,107.35,1:47.350
12,Marcus ERICSSON,9,False,84.873,1:24.873
13,Marcus ERICSSON,9,False,102.455,1:42.455
14,Marcus ERICSSON,9,False,89.836,1:29.836
15,Marcus ERICSSON,9,False,81.513,1:21.513
16,Marcus ERICSSON,9,False,106.882,1:46.882
17,Marcus ERICSSON,9,False,80.984,1:20.984
18,Marcus ERICSSON,9,True,104.019,1:44.019
1,Pierre GASLY,10,True,64.0,00:01:04
2,Pierre GASLY,10,False,1168.504,19:28.504
3,Pierre GASLY,10,False,82.892,1:22.892
4,Pierre GASLY,10,False,92.614,1:32.614
5,Pierre GASLY,10,False,82.468,1:22.468
6,Pierre GASLY,10,False,95.66,1:35.660
7,Pierre GASLY,10,False,81.63,1:21.630
8,Pierre GASLY,10,False,94.663,1:34.663
9,Pierre GASLY,10,False,81.219,1:21.219
10,Pierre GASLY,10,False,93.292,1:33.292
11,Pierre GASLY,10,False,80.508,1:20.508
12,Pierre GASLY,10,True,117.456,1:57.456
13,Pierre GASLY,10,False,942.944,15:42.944
14,Pierre GASLY,10,False,84.751,1:24.751
15,Pierre GASLY,10,False,98.305,1:38.305
16,Pierre GASLY,10,False,91.991,1:31.991
17,Pierre GASLY,10,False,80.595,1:20.595
18,Pierre GASLY,10,False,99.145,1:39.145
19,Pierre GASLY,10,True,124.044,2:04.044
20,Pierre GASLY,10,False,771.937,12:51.937
21,Pierre GASLY,10,False,80.834,1:20.834
22,Pierre GASLY,10,False,99.117,1:39.117
23,Pierre GASLY,10,False,98.034,1:38.034
24,Pierre GASLY,10,False,80.569,1:20.569
25,Pierre GASLY,10,False,96.951,1:36.951
26,Pierre GASLY,10,False,80.523,1:20.523
27,Pierre GASLY,10,False,97.039,1:37.039
28,Pierre GASLY,10,False,81.513,1:21.513
29,Pierre GASLY,10,True,95.694,1:35.694
1,Sergio PEREZ,11,True,166.0,00:02:46
2,Sergio PEREZ,11,True,121.777,2:01.777
3,Sergio PEREZ,11,True,123.365,2:03.365
4,Sergio PEREZ,11,False,919.298,15:19.298
5,Sergio PEREZ,11,False,81.794,1:21.794
6,Sergio PEREZ,11,False,104.585,1:44.585
7,Sergio PEREZ,11,False,82.066,1:22.066
8,Sergio PEREZ,11,False,101.238,1:41.238
9,Sergio PEREZ,11,False,81.844,1:21.844
10,Sergio PEREZ,11,False,104.771,1:44.771
11,Sergio PEREZ,11,False,81.815,1:21.815
12,Sergio PEREZ,11,True,106.847,1:46.847
13,Sergio PEREZ,11,False,803.378,13:23.378
14,Sergio PEREZ,11,False,82.503,1:22.503
15,Sergio PEREZ,11,False,108.171,1:48.171
16,Sergio PEREZ,11,False,81.654,1:21.654
17,Sergio PEREZ,11,False,92.055,1:32.055
18,Sergio PEREZ,11,False,81.467,1:21.467
19,Sergio PEREZ,11,True,100.668,1:40.668
20,Sergio PEREZ,11,False,129.309,2:09.309
21,Sergio PEREZ,11,False,121.122,2:01.122
22,Sergio PEREZ,11,False,113.103,1:53.103
23,Sergio PEREZ,11,False,88.153,1:28.153
24,Sergio PEREZ,11,False,80.924,1:20.924
25,Sergio PEREZ,11,True,99.415,1:39.415
26,Sergio PEREZ,11,False,538.22,8:58.220
27,Sergio PEREZ,11,False,84.898,1:24.898
28,Sergio PEREZ,11,False,84.884,1:24.884
29,Sergio PEREZ,11,False,85.703,1:25.703
30,Sergio PEREZ,11,False,85.159,1:25.159
31,Sergio PEREZ,11,False,84.77,1:24.770
32,Sergio PEREZ,11,False,84.419,1:24.419
33,Sergio PEREZ,11,False,86.373,1:26.373
34,Sergio PEREZ,11,False,83.765,1:23.765
35,Sergio PEREZ,11,False,84.202,1:24.202
36,Sergio PEREZ,11,True,95.212,1:35.212
1,Fernando ALONSO,14,True,0.0,00:00:00
2,Fernando ALONSO,14,True,110.502,1:50.502
3,Fernando ALONSO,14,False,687.547,11:27.547
4,Fernando ALONSO,14,False,82.226,1:22.226
5,Fernando ALONSO,14,False,91.627,1:31.627
6,Fernando ALONSO,14,False,80.535,1:20.535
7,Fernando ALONSO,14,True,94.518,1:34.518
8,Fernando ALONSO,14,False,538.135,8:58.135
9,Fernando ALONSO,14,False,80.218,1:20.218
10,Fernando ALONSO,14,False,90.498,1:30.498
11,Fernando ALONSO,14,False,79.99,1:19.990
12,Fernando ALONSO,14,True,98.006,1:38.006
13,Fernando ALONSO,14,False,943.593,15:43.593
14,Fernando ALONSO,14,False,85.14,1:25.140
15,Fernando ALONSO,14,False,85.788,1:25.788
16,Fernando ALONSO,14,False,83.943,1:23.943
17,Fernando ALONSO,14,False,90.729,1:30.729
18,Fernando ALONSO,14,True,89.632,1:29.632
19,Fernando ALONSO,14,False,963.656,16:03.656
20,Fernando ALONSO,14,False,80.718,1:20.718
21,Fernando ALONSO,14,False,92.224,1:32.224
22,Fernando ALONSO,14,False,79.858,1:19.858
23,Fernando ALONSO,14,True,95.18,1:35.180
24,Fernando ALONSO,14,False,130.455,2:10.455
25,Fernando ALONSO,14,False,91.683,1:31.683
26,Fernando ALONSO,14,True,84.392,1:24.392
1,Charles LECLERC,16,True,17.0,00:00:17
2,Charles LECLERC,16,True,131.732,2:11.732
3,Charles LECLERC,16,False,1193.916,19:53.916
4,Charles LECLERC,16,False,83.103,1:23.103
5,Charles LECLERC,16,False,95.416,1:35.416
6,Charles LECLERC,16,False,82.57,1:22.570
7,Charles LECLERC,16,False,100.098,1:40.098
8,Charles LECLERC,16,False,81.961,1:21.961
9,Charles LECLERC,16,False,93.805,1:33.805
10,Charles LECLERC,16,False,81.125,1:21.125
11,Charles LECLERC,16,True,99.387,1:39.387
12,Charles LECLERC,16,False,2324.59,38:44.590
13,Charles LECLERC,16,False,80.91,1:20.910
14,Charles LECLERC,16,False,107.259,1:47.259
15,Charles LECLERC,16,False,80.983,1:20.983
16,Charles LECLERC,16,False,96.053,1:36.053
17,Charles LECLERC,16,False,80.665,1:20.665
18,Charles LECLERC,16,False,103.272,1:43.272
19,Charles LECLERC,16,False,80.868,1:20.868
20,Charles LECLERC,16,False,98.548,1:38.548
21,Charles LECLERC,16,False,82.815,1:22.815
22,Charles LECLERC,16,False,98.215,1:38.215
23,Charles LECLERC,16,True,87.576,1:27.576
1,Lance STROLL,18,False,348.0,00:05:48
2,Lance STROLL,18,True,91.78,1:31.780
3,Lance STROLL,18,False,544.072,9:04.072
4,Lance STROLL,18,False,84.077,1:24.077
5,Lance STROLL,18,True,91.726,1:31.726
6,Lance STROLL,18,False,494.995,8:14.995
7,Lance STROLL,18,True,92.969,1:32.969
8,Lance STROLL,18,False,287.925,4:47.925
9,Lance STROLL,18,True,123.577,2:03.577
10,Lance STROLL,18,False,935.499,15:35.499
11,Lance STROLL,18,False,97.108,1:37.108
12,Lance STROLL,18,False,82.756,1:22.756
13,Lance STROLL,18,False,98.049,1:38.049
14,Lance STROLL,18,False,97.191,1:37.191
1,Kevin MAGNUSSEN,20,True,53.0,00:00:53
2,Kevin MAGNUSSEN,20,False,1219.806,20:19.806
3,Kevin MAGNUSSEN,20,False,88.01,1:28.010
4,Kevin MAGNUSSEN,20,False,82.555,1:22.555
5,Kevin MAGNUSSEN,20,False,92.877,1:32.877
6,Kevin MAGNUSSEN,20,False,91.059,1:31.059
7,Kevin MAGNUSSEN,20,False,81.031,1:21.031
8,Kevin MAGNUSSEN,20,False,100.246,1:40.246
9,Kevin MAGNUSSEN,20,False,80.637,1:20.637
10,Kevin MAGNUSSEN,20,True,98.738,1:38.738
11,Kevin MAGNUSSEN,20,False,984.286,16:24.286
12,Kevin MAGNUSSEN,20,False,81.078,1:21.078
13,Kevin MAGNUSSEN,20,False,102.301,1:42.301
14,Kevin MAGNUSSEN,20,False,81.038,1:21.038
15,Kevin MAGNUSSEN,20,False,99.124,1:39.124
16,Kevin MAGNUSSEN,20,False,81.108,1:21.108
17,Kevin MAGNUSSEN,20,False,97.462,1:37.462
18,Kevin MAGNUSSEN,20,True,111.946,1:51.946
19,Kevin MAGNUSSEN,20,False,1064.554,17:44.554
20,Kevin MAGNUSSEN,20,False,82.098,1:22.098
21,Kevin MAGNUSSEN,20,False,82.863,1:22.863
22,Kevin MAGNUSSEN,20,False,82.593,1:22.593
23,Kevin MAGNUSSEN,20,False,86.999,1:26.999
24,Kevin MAGNUSSEN,20,False,82.601,1:22.601
25,Kevin MAGNUSSEN,20,False,87.23,1:27.230
26,Kevin MAGNUSSEN,20,False,83.236,1:23.236
27,Kevin MAGNUSSEN,20,False,82.905,1:22.905
28,Kevin MAGNUSSEN,20,True,97.154,1:37.154
1,Nico HULKENBERG,27,True,24.0,00:00:24
2,Nico HULKENBERG,27,True,133.779,2:13.779
3,Nico HULKENBERG,27,False,1373.881,22:53.881
